scorer,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo
bodyparts,snout,snout,left_ear,left_ear,right_ear,right_ear,tail_base,tail_base
coords,x,y,x,y,x,y,x,y
labeled-data/A1ENBX104_2020-12-07_11-11-18/img00254.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img00692.png,1124.8764312678827,446.693885603598,1089.3987624924096,429.2897462043093,1074.6721830007039,462.75924504909517,998.3617256345921,320.17917997030736
labeled-data/A1ENBX104_2020-12-07_11-11-18/img02008.png,,,1519.584079391853,379.9137138225376,1488.926932293001,404.525789662461,1372.7752059607308,302.6231598690938
labeled-data/A1ENBX104_2020-12-07_11-11-18/img02386.png,986.2906036158907,589.2107127487322,1033.6916385668544,571.747173556272,1007.9121283303654,542.22547634997,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img02875.png,1464.081688276501,712.9304296525543,1462.1808948950088,673.4889669865896,1427.9666140281477,689.6457107292739,1310.5926227209998,577.9740995666027
labeled-data/A1ENBX104_2020-12-07_11-11-18/img03099.png,1364.2015220602048,431.34205475053784,1326.158239141203,413.5609551253523,1350.142047937965,459.87451693978915,1251.7257290822868,514.8718715944328
labeled-data/A1ENBX104_2020-12-07_11-11-18/img03442.png,1380.5360162570441,424.7811191339879,1336.4156775750985,408.23599212825826,1344.8504482054705,450.08543102510384,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img04180.png,337.6140782388404,597.013926501244,365.3172279311185,636.5056505306617,386.83137609639823,607.6236434046697,505.8959769015082,652.7149402442286
labeled-data/A1ENBX104_2020-12-07_11-11-18/img04380.png,,,1147.42763242602,481.46085869984665,1132.4269000427528,506.8702625327278,1012.7271783721924,445.94892081292846
labeled-data/A1ENBX104_2020-12-07_11-11-18/img04723.png,1268.9730210430982,176.29899049543826,1252.311379058455,226.283916449368,1287.654255995577,226.78881469132688,1300.2767120445492,361.0917470523905
labeled-data/A1ENBX104_2020-12-07_11-11-18/img05346.png,1254.7058566863377,483.9100492487588,1238.3297906304042,525.43507389059,1266.9879062282878,530.1139499065711,1245.3481046543757,661.1224783540387
labeled-data/A1ENBX104_2020-12-07_11-11-18/img05434.png,824.99495793883,383.2976743473765,856.6596169141701,411.9466515155414,873.9997873054277,384.0515947991704,1005.9358663693447,470.37548652956184
labeled-data/A1ENBX104_2020-12-07_11-11-18/img05882.png,754.0861504385962,498.3209929828236,710.5903196152905,473.83830976491504,703.0371513884888,511.8646049757092,623.598657968679,505.35325305605267
labeled-data/A1ENBX104_2020-12-07_11-11-18/img05894.png,843.2101284064396,496.56668302487907,803.3528671882734,469.45067744202834,799.7591797013897,505.71425117331063,643.5971234531648,479.57834217779185
labeled-data/A1ENBX104_2020-12-07_11-11-18/img06389.png,1343.411561323325,391.42649035076624,1396.8348214589205,387.8168106118747,1379.86932668613,352.08098119684803,1471.555192053976,295.4090092962502
labeled-data/A1ENBX104_2020-12-07_11-11-18/img06929.png,326.98526087499897,880.0434317699018,375.1447854926157,876.9363656655394,348.1133103846631,838.4087459714459,433.2469216441921,807.0273783173859
labeled-data/A1ENBX104_2020-12-07_11-11-18/img08882.png,350.9480318642446,390.0122269674983,402.45450636634007,389.0869609584786,390.1176262460777,351.76789859468494,518.7296014998129,354.23527461873744
labeled-data/A1ENBX104_2020-12-07_11-11-18/img08911.png,337.7424286265434,247.91722973817974,367.1042033127678,286.6002027374913,389.00901934852254,247.45116982252534,463.1125459375652,334.13831413423566
labeled-data/A1ENBX104_2020-12-07_11-11-18/img08983.png,448.88925175497286,396.18349994084224,448.4231918393185,343.5187294719,413.9347580808962,357.966586857185,466.5995285498384,288.05759950903155
labeled-data/A1ENBX104_2020-12-07_11-11-18/img09313.png,,,1506.9585402651546,586.1625895160555,1527.3646538270405,612.9016348730095,1409.5017565299413,673.0644869261556
labeled-data/A1ENBX104_2020-12-07_11-11-18/img09572.png,1291.8847423920686,744.9696728620647,1308.0323477050342,710.5909002602668,1266.8819986816702,705.9028858145672,1375.7481119206966,625.1648592497389
labeled-data/A1ENBX104_2020-12-07_11-11-18/img10164.png,1338.939707294192,366.93010703108166,1294.700569025903,378.6958352939245,1315.87887989902,404.10980834166503,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img10629.png,515.6728413087483,415.4486805523468,543.4399600090574,454.98152751549867,565.0889000126881,420.62560098799764,627.6825743710119,532.1647049197476
labeled-data/A1ENBX104_2020-12-07_11-11-18/img12439.png,1532.4597384822564,136.25238101350038,1486.6579287320674,162.01589899798162,1524.2808438840084,185.32574860298848,1431.4503901938933,315.77911744504433
labeled-data/A1ENBX104_2020-12-07_11-11-18/img13831.png,756.9175872015021,448.11874956533967,785.4157802793081,493.8565903074976,806.5255529295348,461.840101787987,892.0201321629531,500.1895221025656
labeled-data/A1ENBX104_2020-12-07_11-11-18/img14216.png,791.5210212441119,606.0009324395177,820.4715665929942,584.9459903676033,794.8108559428485,560.6012135969522,860.6075499175811,470.4597428515684
labeled-data/A1ENBX104_2020-12-07_11-11-18/img14512.png,1380.4722528636817,651.1773994440553,1363.566157884063,611.8821516535899,1338.892397643538,635.1851474363077,1234.7142988502114,524.1532263539464
labeled-data/A1ENBX104_2020-12-07_11-11-18/img14650.png,1545.3889065055741,582.0863929400236,1499.148452128887,591.3344838153611,1526.8927247548993,616.2641200880098,1405.0591797450193,688.2383925525924
labeled-data/A1ENBX104_2020-12-07_11-11-18/img14789.png,1020.514886494079,447.7323767568324,1065.8369286840355,480.16466382854446,1078.72668380228,442.74279413041523,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img15300.png,890.1857934423751,471.10528152689824,887.4716798159175,510.4599291105352,922.3028046887914,501.41288368900945,957.5862818327419,612.6915423737761
labeled-data/A1ENBX104_2020-12-07_11-11-18/img16860.png,1568.6158888298914,864.2114678194205,1539.2632525733857,821.9919225189669,1517.550343561724,860.5926496508101,1430.2966166074536,780.1744681261368
labeled-data/A1ENBX104_2020-12-07_11-11-18/img18364.png,1045.0778581242125,240.03771009751665,1043.3689717668133,294.7220735342945,1082.6733579869972,270.7976645307042,1073.701704610651,398.5369197463024
labeled-data/A1ENBX104_2020-12-07_11-11-18/img18429.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img19038.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img19402.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img19473.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img19547.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img19550.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img19721.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img20466.png,1109.1442841006115,479.410469223859,,,,,1247.111726778879,547.2633098853021
labeled-data/A1ENBX104_2020-12-07_11-11-18/img20530.png,1367.2514250020693,591.6386107563999,1348.4833749672625,546.3119993515841,1324.0494985068542,567.5588484475915,1234.4586181520228,497.79836058236714
labeled-data/A1ENBX104_2020-12-07_11-11-18/img20996.png,906.4098634237087,504.9185680977022,953.7035218254773,511.99399730741567,944.0213555385011,478.1064153029987,1113.0868745495484,476.98924226988606
labeled-data/A1ENBX104_2020-12-07_11-11-18/img21671.png,,,1542.6889288875873,603.9108821785508,1575.484468540618,586.9476720131901,1517.0556335265976,651.407870641561
labeled-data/A1ENBX104_2020-12-07_11-11-18/img22313.png,836.5981786482889,482.55902379914426,796.3708110265147,464.39182551834307,797.3440537915577,500.4018078249311,659.7924096654916,515.9736920656178
labeled-data/A1ENBX104_2020-12-07_11-11-18/img22757.png,,,1557.6626629225543,393.784570755383,1535.7304315976435,401.09531453035333,1483.1844607150445,310.1679388291603
labeled-data/A1ENBX104_2020-12-07_11-11-18/img23835.png,595.8417538859842,407.2041720287184,555.8611238666153,378.0982733746179,551.703138344601,416.79952323336687,434.63985364788925,357.948035844856
labeled-data/A1ENBX104_2020-12-07_11-11-18/img24448.png,,,,,,,1267.5557773894384,535.0506210249171
labeled-data/A1ENBX104_2020-12-07_11-11-18/img24510.png,1352.8235522202754,486.6923355609182,1309.3977341969517,466.29536042875105,1318.938254823288,506.7603272232116,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img24785.png,,,1542.852118396289,383.57466015215095,1508.5692993065377,390.26399070624876,1401.9580936006037,332.56851467715506
labeled-data/A1ENBX104_2020-12-07_11-11-18/img25393.png,,,,,1386.8833353674004,585.6126388155834,1408.4660217555706,665.8229210641559
labeled-data/A1ENBX104_2020-12-07_11-11-18/img25792.png,533.0737102925013,687.6997735049715,539.715064090576,650.9769936803239,494.7882589859538,649.8049900688989,552.6071038162502,552.9193581911051
labeled-data/A1ENBX104_2020-12-07_11-11-18/img26165.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img26589.png,1549.0830984425043,819.7237642627825,1544.3082689144767,768.9369411010357,1506.109632690257,787.6021838015067,1424.93753071379,696.446347357346
labeled-data/A1ENBX104_2020-12-07_11-11-18/img27088.png,759.6466092657779,538.9192873887088,806.4884776673888,551.0981731731276,809.6112688941629,516.1229114332582,953.8842235711243,537.0456126526444
labeled-data/A1ENBX104_2020-12-07_11-11-18/img27215.png,617.0876914236271,262.6019552217737,623.8866831343496,314.16097569475176,655.6153111177206,300.562992273307,665.8137986838042,463.73879333064394
labeled-data/A1ENBX104_2020-12-07_11-11-18/img27303.png,913.4233386491438,443.697303114535,873.6369002612977,433.38230056953785,885.7201889568657,466.0955943551003,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img27520.png,1364.815696502436,106.03396992544376,1399.9072666222935,114.80686245540812,1371.0298287111607,139.66339129030712,1482.8842084682062,219.35049843748334
labeled-data/A1ENBX104_2020-12-07_11-11-18/img27680.png,1320.034920077808,299.33944791826866,1352.3141384517317,269.33341393687493,1317.3070988067723,247.51084376858861,1415.9633014425667,147.94536737578227
labeled-data/A1ENBX104_2020-12-07_11-11-18/img27705.png,1326.506966188484,368.6999467147049,1356.7323224831268,332.4295191611335,1318.3029409085095,327.2480295106233,1362.3456029378463,206.3466043320521
labeled-data/A1ENBX104_2020-12-07_11-11-18/img27724.png,1260.7323346676997,438.489677555029,1305.4192559922055,414.2842618375883,1274.1384110650515,393.057974208448,1354.2024784381247,302.93934953736107
labeled-data/A1ENBX104_2020-12-07_11-11-18/img27915.png,980.229946765077,713.5247017371624,998.625605788846,667.2568320713192,959.0470666771006,664.4696110071118,1053.812582860153,543.5042168205096
labeled-data/A1ENBX104_2020-12-07_11-11-18/img28041.png,1126.35134526689,606.8986917750841,1082.1578991471945,579.2777879502745,1078.7584032918332,620.921612178449,1007.7939273111685,505.33875309616866
labeled-data/A1ENBX104_2020-12-07_11-11-18/img28210.png,1363.8370963329708,482.7035937572944,1333.9315850784828,461.9456506512381,1329.7096305484376,494.3139687149191,1221.3461309439404,496.42494597994175
labeled-data/A1ENBX104_2020-12-07_11-11-18/img29811.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img29943.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img29998.png,,,,,,,,
labeled-data/A1ENBX104_2020-12-07_11-11-18/img30061.png,,,,,,,,
